depend: Kathryn McKinley, Peter Neumann, Mark Doernhoefer, Rajeev Gupta, Mark Thorson, Jennifer Rexford, Mark Hill, Lixia Zhang, Mary Lou Soffa, Alexander Aiken, John Hennessy, Monica Lam, Trevor Mudge, Jeffrey Ullman, Thomas Gro, Phillip B Gibbons, Rastislav Bodk, David Bacon, Mooly Sagiv, Brad Myers, Saman Amarasinghe, Andries van Dam, Kang G Shin, Keshav Pingali, Todd C Mowry, Beth Simon, Diane Crawford, Norman P Jouppi, David Maier, David Culler
datasystem: Peter Denning, Robert Ashenhurst, David Patterson, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Frans Kaashoek, Michael Stonebraker, Ben Shneiderman, Randy Katz, Joseph Hellerstein, Philip S Yu, Michael Carey, Marianne Winslett, Amin Vahdat, Jeffrey Ullman, Andy Wellings, Phillip B Gibbons, Rachid Guerraoui, Alan Burns, David DeWitt, James Gray, Deborah Estrin, David Parnas, Andries van Dam, Laurence Press, Yannis Ioannidis, Stefano Ceri
ie: Peter Denning, Robert Ashenhurst, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Rajeev Gupta, Martin Rinard, Michael Stonebraker, Mark Thorson, Jennifer Rexford, Lixia Zhang, Mary Lou Soffa, Alexander Aiken, Amin Vahdat, Jeffrey Ullman, Andy Wellings, Rachid Guerraoui, Alan Burns, Mooly Sagiv, Edward Lazowska, Ion Stoica, David Parnas, Sarita V Adve, Paul Frenger, Yale N Patt, Raghu Ramakrishnan, Diane Crawford, David Maier
io: David Patterson, Peter Neumann, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Michael Stonebraker, Mahmut T Kandemir, Mark Thorson, Randy Katz, Michael Carey, Marianne Winslett, Amin Vahdat, Trevor Mudge, Jeffrey Ullman, Andy Wellings, Phillip B Gibbons, Alan Burns, David DeWitt, James Gray, Edward Lazowska, Christoforos Kozyrakis, Saman Amarasinghe, Barbara Liskov, David R Cheriton, Yuanyuan Zhou, David Wood, Andries van Dam, Sarita V Adve, Laurence Press, Paul Frenger
delay: Peter Denning, Robert Ashenhurst, David Patterson, Scott Shenker, Peter Neumann, Donald Towsley, Michael Stonebraker, Mark Thorson, Jennifer Rexford, Lixia Zhang, Diane Crawford, Thomas Anderson, Randy Katz, John Hennessy, Jon Crowcroft, Amin Vahdat, Trevor Mudge, Andy Wellings, Thomas Gro, David Bacon, Alan Burns, Edward Lazowska, Ion Stoica, Deborah Estrin, Saman Amarasinghe, Ramesh Govindan, Larry Peterson, David R Cheriton, Yuanyuan Zhou, Sarita V Adve
datastorag: Peter Denning, Kathryn McKinley, David Patterson, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Michael Stonebraker, Mahmut T Kandemir, Thomas Anderson, Randy Katz, Henry Levy, Philip S Yu, Michael Carey, Marianne Winslett, Nikil D Dutt, Monica Lam, Trevor Mudge, Jeffrey Ullman, Thomas Gro, Phillip B Gibbons, Margaret Martonosi, Edward Lazowska, Ion Stoica, Deborah Estrin, Christoforos Kozyrakis, David Parnas, Barbara Liskov, Ramesh Govindan, David R Cheriton
networkperform: Peter Denning, Kathryn McKinley, David Patterson, Scott Shenker, Donald Towsley, Frans Kaashoek, Mahmut T Kandemir, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Randy Katz, Henry Levy, Jon Crowcroft, Marianne Winslett, Amin Vahdat, Trevor Mudge, James Larus, Thomas Gro, Edward Lazowska, Ion Stoica, Deborah Estrin, Christoforos Kozyrakis, Ramesh Govindan, Larry Peterson, David R Cheriton, David Wood, Nick Feamster, Susan Eggers, Frank Mueller, Kang G Shin
usedata: Kathryn McKinley, David Patterson, Peter Neumann, Hctor GarcaMolina, Rajeev Gupta, Martin Rinard, Michael Stonebraker, Mahmut T Kandemir, Mark Thorson, Diane Crawford, Ben Shneiderman, Thomas Anderson, Mary Lou Soffa, Randy Katz, John Hennessy, Joseph Hellerstein, Philip S Yu, Michael Carey, Marianne Winslett, Nikil D Dutt, Amin Vahdat, Monica Lam, Phillip B Gibbons, Alan Burns, Margaret Martonosi, Deborah Estrin, Christoforos Kozyrakis, Saman Amarasinghe, Ramesh Govindan, Nick Feamster
parallelprogram: Peter Denning, Kathryn McKinley, David Patterson, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Thorson, Mark Hill, Thomas Anderson, Mary Lou Soffa, Alexander Aiken, John Hennessy, Henry Levy, Amin Vahdat, Monica Lam, James Larus, Thomas Gro, Phillip B Gibbons, Rachid Guerraoui, Rastislav Bodk, David Bacon, Margaret Martonosi, Mooly Sagiv, Peter Henderson, Saman Amarasinghe, David Wood, Susan Eggers, Sarita V Adve, Anoop Gupta
responstime: Peter Denning, Kathryn McKinley, Robert Ashenhurst, David Patterson, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Lixia Zhang, Ben Shneiderman, Thomas Anderson, Randy Katz, Philip S Yu, Michael Carey, Amin Vahdat, Monica Lam, Trevor Mudge, Andy Wellings, Amer Diwan, David Bacon, Alan Burns, Margaret Martonosi, Henry M Walker, Edward Lazowska, Deborah Estrin, Brad Myers, Ramesh Govindan, Larry Peterson, David R Cheriton
recoveri: Peter Denning, David Patterson, Scott Shenker, Peter Neumann, Donald Towsley, Rajeev Gupta, Martin Rinard, Michael Stonebraker, Jennifer Rexford, Mark Hill, Lixia Zhang, Thomas Anderson, Randy Katz, John Hennessy, Henry Levy, Philip S Yu, Michael Carey, Marianne Winslett, Andy Wellings, Thomas Gro, Rachid Guerraoui, David Bacon, Alan Burns, David DeWitt, James Gray, Deborah Estrin, Barbara Liskov, Ramesh Govindan, Larry Peterson, Yuanyuan Zhou
kernel: David Patterson, Mark Doernhoefer, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Thorson, Mark Hill, Lixia Zhang, Thomas Anderson, Alexander Aiken, John Hennessy, Henry Levy, Nikil D Dutt, Monica Lam, Trevor Mudge, Andy Wellings, James Larus, Thomas Gro, David Bacon, Alan Burns, Edward Lazowska, Deborah Estrin, Saman Amarasinghe, Ramesh Govindan, Larry Peterson, David R Cheriton, Susan Eggers, Frank Mueller, Anoop Gupta, Kang G Shin
memorialloc: Peter Denning, Kathryn McKinley, Peter Neumann, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, Mary Lou Soffa, Alexander Aiken, Joseph Hellerstein, Michael Carey, Nikil D Dutt, Trevor Mudge, Jeffrey Ullman, James Larus, Thomas Gro, Phillip B Gibbons, Amer Diwan, Rastislav Bodk, David Bacon, David DeWitt, Mooly Sagiv, Saman Amarasinghe, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Frank Mueller, Anoop Gupta
alfig: David Patterson, Scott Shenker, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Lixia Zhang, Mary Lou Soffa, Philip S Yu, Jon Crowcroft, Nikil D Dutt, Amin Vahdat, Phillip B Gibbons, Rachid Guerraoui, David DeWitt, Mooly Sagiv, Deborah Estrin, Brad Myers, Christoforos Kozyrakis, Ramesh Govindan, Mary Beth Rosson, Yuanyuan Zhou, Sarita V Adve, Yannis Ioannidis, Frank Mueller, Stefano Ceri, Lieven Eeckhout, Elisa Bertino, Mary Shaw, Todd C Mowry, Raghu Ramakrishnan
datafigur: David Patterson, Scott Shenker, Hctor GarcaMolina, Rajeev Gupta, Martin Rinard, Mahmut T Kandemir, Lixia Zhang, Ben Shneiderman, Thomas Anderson, Randy Katz, Joseph Hellerstein, Jon Crowcroft, Michael Carey, Nikil D Dutt, Amin Vahdat, Monica Lam, David DeWitt, Margaret Martonosi, Deborah Estrin, Brad Myers, Christoforos Kozyrakis, Andries van Dam, Susan Eggers, Yannis Ioannidis, Anoop Gupta, Yale N Patt, Peter Wegner, Keshav Pingali, Todd C Mowry, Raghu Ramakrishnan
multipldata: David Patterson, Scott Shenker, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Michael Stonebraker, Mahmut T Kandemir, Mark Hill, Lixia Zhang, Mary Lou Soffa, Randy Katz, Alexander Aiken, John Hennessy, Henry Levy, Michael Carey, Marianne Winslett, Nikil D Dutt, Monica Lam, Trevor Mudge, James Gray, Mooly Sagiv, Ion Stoica, Christoforos Kozyrakis, Saman Amarasinghe, Ramesh Govindan, Larry Peterson, David R Cheriton, Yuanyuan Zhou, Nick Feamster, Sarita V Adve
press: Peter Denning, Robert Ashenhurst, Peter Neumann, Mark Doernhoefer, Lixia Zhang, Diane Crawford, Ben Shneiderman, Jeffrey Ullman, Andy Wellings, Rockford Ross, Amer Diwan, Henry M Walker, Brad Myers, Mary Beth Rosson, Nick Feamster, Laurence Press, Paul Frenger, John M Carroll, Peter Wegner, Hal Berghel, Mark Guzdial, Beth Simon, Diane Crawford, Norman P Jouppi, Alexander Wolf, Susan Rodger, Aaron Marcus, Maurice Herlihy, Owen Astrachan, Jennifer Widom
averagnumber: Peter Denning, David Patterson, Hctor GarcaMolina, Mahmut T Kandemir, Lixia Zhang, Ben Shneiderman, John Hennessy, Joseph Hellerstein, Philip S Yu, Michael Carey, Nikil D Dutt, Rockford Ross, Phillip B Gibbons, Rachid Guerraoui, Edward Lazowska, Christoforos Kozyrakis, David R Cheriton, David Wood, Andries van Dam, Sarita V Adve, Yannis Ioannidis, Frank Mueller, Anoop Gupta, Yale N Patt, Lieven Eeckhout, George Varghese, Todd C Mowry, Sushil Jajodia, Norman P Jouppi, Anant Agarwal
parallelcomput: Peter Denning, David Patterson, Rajeev Gupta, Martin Rinard, Mahmut T Kandemir, Mark Thorson, Mark Hill, Diane Crawford, Mary Lou Soffa, Alexander Aiken, John Hennessy, Joseph Hellerstein, Henry Levy, Marianne Winslett, Monica Lam, James Larus, Thomas Gro, Rockford Ross, Phillip B Gibbons, Rastislav Bodk, David Bacon, David DeWitt, Margaret Martonosi, James Gray, Saman Amarasinghe, David Wood, Susan Eggers, Paul Frenger, Anoop Gupta, Mary Shaw
goodperform: Peter Denning, Kathryn McKinley, David Patterson, Scott Shenker, Hctor GarcaMolina, Donald Towsley, Martin Rinard, Frans Kaashoek, Mark Thorson, Mark Hill, Lixia Zhang, Randy Katz, John Hennessy, Henry Levy, Marianne Winslett, Monica Lam, Trevor Mudge, James Larus, Thomas Gro, Phillip B Gibbons, Rachid Guerraoui, Amer Diwan, Saman Amarasinghe, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Anoop Gupta, Lieven Eeckhout, Brian Bershad
programperform: Peter Denning, Kathryn McKinley, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mark Hill, Thomas Anderson, Alexander Aiken, John Hennessy, Henry Levy, Michael Carey, Marianne Winslett, Amin Vahdat, Monica Lam, James Larus, Thomas Gro, Phillip B Gibbons, Amer Diwan, Rastislav Bodk, David Bacon, Margaret Martonosi, Edward Lazowska, Saman Amarasinghe, David Wood, Susan Eggers, Anoop Gupta, Yale N Patt, Lieven Eeckhout, Mary Shaw, Brian Bershad
timeinterv: Peter Denning, Kathryn McKinley, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Martin Rinard, Jennifer Rexford, Lixia Zhang, Ben Shneiderman, Mary Lou Soffa, Randy Katz, Joseph Hellerstein, Philip S Yu, Marianne Winslett, Amin Vahdat, Trevor Mudge, Andy Wellings, Rachid Guerraoui, David Bacon, Alan Burns, Margaret Martonosi, Mooly Sagiv, Edward Lazowska, Ion Stoica, Deborah Estrin, David Parnas, Ramesh Govindan, Sarita V Adve, Kang G Shin, Lieven Eeckhout
john: Kathryn McKinley, Robert Ashenhurst, David Patterson, Peter Neumann, Mark Doernhoefer, Mark Thorson, Diane Crawford, Ben Shneiderman, John Hennessy, Jon Crowcroft, Thomas Gro, Rockford Ross, James Gray, Peter Henderson, Paul Frenger, John M Carroll, Mary Shaw, Jeffrey Mogul, Keshav Pingali, William Tracz, Diane Crawford, Norman P Jouppi, Aaron Weiss, Patrick Hanrahan, Simon Peyton Jones, Jean Sammet, Eric Roberts, Aaron Marcus, Jens Palsberg, Donald P Greenberg
principl: Peter Denning, Robert Ashenhurst, Peter Neumann, Jennifer Rexford, Diane Crawford, Ben Shneiderman, Thomas Anderson, Monica Lam, Amer Diwan, Henry M Walker, Peter Henderson, David Parnas, Barbara Liskov, Mary Beth Rosson, Larry Peterson, Paul Frenger, Peter Wegner, Mark Guzdial, Mary Shaw, Beth Simon, Diane Crawford, David Culler, Aaron Weiss, Patrick Hanrahan, Jean Sammet, Eric Roberts, Aaron Marcus, Jens Palsberg, Owen Astrachan, Susanne Humphrey
matrix: Peter Denning, Robert Ashenhurst, Donald Towsley, Mahmut T Kandemir, Mark Thorson, Lixia Zhang, Philip S Yu, Monica Lam, Jeffrey Ullman, Thomas Gro, Rastislav Bodk, David Bacon, Mooly Sagiv, Edward Lazowska, Saman Amarasinghe, Laurence Press, Yannis Ioannidis, Frank Mueller, Hal Berghel, George Varghese, Keshav Pingali, David Maier, Timothy Sherwood, Patrick Hanrahan, Simon Peyton Jones, Mateo Valero, Susan Rodger, Phillip Bernstein, Donald P Greenberg, John C Lui
datamanag: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Michael Stonebraker, Mahmut T Kandemir, Ben Shneiderman, Thomas Anderson, Randy Katz, Joseph Hellerstein, Henry Levy, Michael Carey, Marianne Winslett, Nikil D Dutt, Amin Vahdat, Jeffrey Ullman, Phillip B Gibbons, Rachid Guerraoui, David DeWitt, James Gray, Edward Lazowska, Deborah Estrin, Christoforos Kozyrakis, Ramesh Govindan, Yuanyuan Zhou, Laurence Press, Yannis Ioannidis, Stefano Ceri
memorimodel: Kathryn McKinley, David Patterson, Peter Neumann, Donald Towsley, Rajeev Gupta, Frans Kaashoek, Mark Hill, Alexander Aiken, John Hennessy, Henry Levy, Jon Crowcroft, Nikil D Dutt, Trevor Mudge, James Larus, Thomas Gro, Phillip B Gibbons, Rachid Guerraoui, Rastislav Bodk, David Bacon, David DeWitt, Christoforos Kozyrakis, Saman Amarasinghe, David R Cheriton, David Wood, Susan Eggers, Sarita V Adve, Anoop Gupta, George NevilleNeil, George Varghese, Todd C Mowry
parallelapplic: David Patterson, Donald Towsley, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, Thomas Anderson, Mary Lou Soffa, Alexander Aiken, John Hennessy, Henry Levy, Michael Carey, Amin Vahdat, Monica Lam, Trevor Mudge, James Larus, Thomas Gro, Phillip B Gibbons, David Bacon, David DeWitt, Margaret Martonosi, James Gray, Edward Lazowska, Saman Amarasinghe, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Frank Mueller
index: Peter Denning, Robert Ashenhurst, Hctor GarcaMolina, Michael Stonebraker, Mark Thorson, Ben Shneiderman, Alexander Aiken, Joseph Hellerstein, Philip S Yu, Michael Carey, Marianne Winslett, Monica Lam, Rockford Ross, Phillip B Gibbons, David DeWitt, James Gray, David Parnas, Andries van Dam, Laurence Press, Yannis Ioannidis, Stefano Ceri, John M Carroll, Elisa Bertino, Hal Berghel, Mark Guzdial, George Varghese, Brian Bershad, Sushil Jajodia, Raghu Ramakrishnan, William Tracz
timedata: Peter Denning, Kathryn McKinley, David Patterson, Peter Neumann, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Mark Hill, Thomas Anderson, Randy Katz, Henry Levy, Philip S Yu, Michael Carey, Marianne Winslett, Amin Vahdat, Monica Lam, James Larus, Rockford Ross, Margaret Martonosi, Deborah Estrin, Brad Myers, Saman Amarasinghe, Larry Peterson, David R Cheriton, Michael Hicks, Andries van Dam, Susan Eggers, Sarita V Adve, Kang G Shin, Stefano Ceri
datamodel: Robert Ashenhurst, David Patterson, Hctor GarcaMolina, Mark Doernhoefer, Martin Rinard, Michael Stonebraker, Thomas Anderson, Randy Katz, Joseph Hellerstein, Henry Levy, Philip S Yu, Jon Crowcroft, Michael Carey, Marianne Winslett, Amin Vahdat, Monica Lam, Jeffrey Ullman, David DeWitt, James Gray, Edward Lazowska, Christoforos Kozyrakis, Ramesh Govindan, David R Cheriton, Yannis Ioannidis, Stefano Ceri, Elisa Bertino, George NevilleNeil, Peter Wegner, Brian Bershad, Sushil Jajodia
singlnode: Kathryn McKinley, David Patterson, Scott Shenker, Hctor GarcaMolina, Rajeev Gupta, Frans Kaashoek, Mahmut T Kandemir, Lixia Zhang, Ben Shneiderman, Mary Lou Soffa, John Hennessy, Joseph Hellerstein, Henry Levy, Amin Vahdat, Jeffrey Ullman, Thomas Gro, Phillip B Gibbons, Rachid Guerraoui, Rastislav Bodk, James Gray, Edward Lazowska, Ion Stoica, Deborah Estrin, Saman Amarasinghe, Ramesh Govindan, Larry Peterson, Nick Feamster, Paul Frenger, Frank Mueller, Kang G Shin
institut: Peter Denning, Robert Ashenhurst, David Patterson, Mark Doernhoefer, Donald Towsley, Diane Crawford, Ben Shneiderman, Marianne Winslett, Rockford Ross, Alan Burns, Mooly Sagiv, Henry M Walker, Peter Henderson, Michael Hicks, Andries van Dam, Laurence Press, Yannis Ioannidis, Hal Berghel, Mark Guzdial, Beth Simon, Jan Vitek, David Maier, Aaron Weiss, Simon Peyton Jones, Jean Sammet, Eric Roberts, Susan Rodger, Aaron Marcus, Donald P Greenberg, Owen Astrachan
meet: Peter Denning, Kathryn McKinley, Robert Ashenhurst, David Patterson, Hctor GarcaMolina, Mark Doernhoefer, Michael Stonebraker, Joseph Hellerstein, Jeffrey Ullman, David DeWitt, James Gray, Henry M Walker, Brad Myers, David Parnas, Mary Beth Rosson, Michael Hicks, Andries van Dam, Nick Feamster, Laurence Press, Paul Frenger, Stefano Ceri, John M Carroll, Mark Guzdial, Jeffrey Mogul, William Tracz, Diane Crawford, Jan Vitek, David Maier, Aaron Weiss, Jean Sammet
transform: Peter Denning, Kathryn McKinley, Hctor GarcaMolina, Rajeev Gupta, Martin Rinard, Michael Stonebraker, Mahmut T Kandemir, Diane Crawford, Mary Lou Soffa, Alexander Aiken, John Hennessy, Nikil D Dutt, Monica Lam, Jeffrey Ullman, Rastislav Bodk, David Bacon, David DeWitt, Mooly Sagiv, Peter Henderson, Saman Amarasinghe, Barbara Liskov, Andries van Dam, Susan Eggers, Hal Berghel, Keshav Pingali, Geoffrey M Voelker, Raghu Ramakrishnan, Diane Crawford, Craig Chambers, Patrick Hanrahan
dynamdata: Kathryn McKinley, Rajeev Gupta, Martin Rinard, Michael Stonebraker, Mahmut T Kandemir, Mark Hill, Lixia Zhang, Ben Shneiderman, Alexander Aiken, John Hennessy, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Nikil D Dutt, Monica Lam, James Larus, Rastislav Bodk, Alan Burns, Margaret Martonosi, Mooly Sagiv, Brad Myers, Saman Amarasinghe, Ramesh Govindan, Yuanyuan Zhou, Michael Hicks, Susan Eggers, Sarita V Adve, Anoop Gupta, Lieven Eeckhout, Todd C Mowry
accessmemori: Kathryn McKinley, Rajeev Gupta, Martin Rinard, Michael Stonebraker, Mahmut T Kandemir, Mark Thorson, Jennifer Rexford, Mark Hill, Lixia Zhang, Randy Katz, Nikil D Dutt, Monica Lam, Trevor Mudge, Andy Wellings, James Larus, Rastislav Bodk, David Bacon, David DeWitt, Margaret Martonosi, Christoforos Kozyrakis, David Wood, Susan Eggers, Sarita V Adve, Paul Frenger, Frank Mueller, Anoop Gupta, George Varghese, Brian Bershad, Todd C Mowry, Norman P Jouppi
memorispace: Peter Denning, Kathryn McKinley, Peter Neumann, Rajeev Gupta, Martin Rinard, Michael Stonebraker, Mahmut T Kandemir, Mark Thorson, Jennifer Rexford, Mark Hill, Thomas Anderson, Mary Lou Soffa, Randy Katz, Joseph Hellerstein, Philip S Yu, Michael Carey, Nikil D Dutt, Trevor Mudge, Jeffrey Ullman, Andy Wellings, James Larus, Phillip B Gibbons, Rastislav Bodk, David Bacon, David DeWitt, Margaret Martonosi, James Gray, Christoforos Kozyrakis, David R Cheriton, Yuanyuan Zhou
stage: Peter Denning, Robert Ashenhurst, Donald Towsley, Mark Thorson, Thomas Anderson, John Hennessy, Philip S Yu, Amin Vahdat, James Larus, Thomas Gro, Rachid Guerraoui, Amer Diwan, Rastislav Bodk, Deborah Estrin, Saman Amarasinghe, David Parnas, Susan Eggers, Yannis Ioannidis, Paul Frenger, Lieven Eeckhout, John M Carroll, Hal Berghel, Mark Guzdial, George Varghese, William Tracz, Norman P Jouppi, David Culler, Craig Chambers, Patrick Hanrahan, Mateo Valero
memoriperform: Kathryn McKinley, David Patterson, Rajeev Gupta, Mahmut T Kandemir, Mark Thorson, Mark Hill, Thomas Anderson, Randy Katz, Alexander Aiken, John Hennessy, Henry Levy, Philip S Yu, Nikil D Dutt, Amin Vahdat, Monica Lam, Trevor Mudge, James Larus, Thomas Gro, Rachid Guerraoui, Amer Diwan, Rastislav Bodk, Margaret Martonosi, Christoforos Kozyrakis, Saman Amarasinghe, Larry Peterson, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Frank Mueller
impact: Peter Denning, Robert Ashenhurst, David Patterson, Mark Doernhoefer, Michael Stonebraker, Jennifer Rexford, Lixia Zhang, Diane Crawford, Ben Shneiderman, Jon Crowcroft, Marianne Winslett, Andy Wellings, David DeWitt, Henry M Walker, Ion Stoica, Deborah Estrin, Peter Henderson, Christoforos Kozyrakis, Nick Feamster, Laurence Press, Kang G Shin, Lieven Eeckhout, Hal Berghel, Mark Guzdial, Geoffrey M Voelker, Sushil Jajodia, Beth Simon, Diane Crawford, Hanan Samet, Alexander Wolf
cachline: Kathryn McKinley, David Patterson, Rajeev Gupta, Mahmut T Kandemir, Mark Thorson, Mark Hill, Lixia Zhang, Thomas Anderson, John Hennessy, Henry Levy, Nikil D Dutt, Monica Lam, Trevor Mudge, James Larus, Phillip B Gibbons, David Bacon, Margaret Martonosi, Christoforos Kozyrakis, Saman Amarasinghe, David R Cheriton, David Wood, Susan Eggers, Sarita V Adve, Frank Mueller, Anoop Gupta, Yale N Patt, George Varghese, Brian Bershad, Jeffrey Mogul, Keshav Pingali
flow: Peter Denning, Robert Ashenhurst, Scott Shenker, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Michael Stonebraker, Mark Thorson, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Mary Lou Soffa, John Hennessy, Jon Crowcroft, Marianne Winslett, Monica Lam, Jeffrey Ullman, Ion Stoica, Deborah Estrin, Peter Henderson, Barbara Liskov, Larry Peterson, Frank Mueller, Kang G Shin, Elisa Bertino, George NevilleNeil, George Varghese, Geoffrey M Voelker, William Tracz, Alexander Wolf
